Lat,Lon,hour,is_wekend,dbscan_cluster,dbscan2_cluster
40.7454,-73.9912,15,0,0,0
40.6724,-73.9484,1,0,0,0
40.7482,-73.9925,16,0,0,0
40.7233,-73.9947,19,0,0,0
40.6687,-73.9852,0,1,0,0
40.7824,-73.9766,6,0,0,0
40.7511,-73.9905,11,0,0,0
40.6949,-73.9871,10,0,0,0
40.7156,-73.964,15,1,0,0
40.7122,-74.0087,18,0,0,0
40.7473,-73.9896,10,0,0,0
40.739,-73.9915,11,1,0,0
40.743,-73.9872,18,0,0,0
40.7055,-74.008,8,0,0,0
40.774,-73.8724,19,0,0,0
40.7497,-73.9747,13,0,0,0
40.7345,-73.9991,22,0,0,0
40.7573,-72.9522,14,1,-1,-1
40.7532,-73.9811,20,0,0,0
40.7233,-73.9915,10,1,0,0
40.7247,-74.0022,19,0,0,0
40.7494,-73.981,6,0,0,0
40.7571,-73.9855,16,0,0,0
40.7547,-73.9841,15,0,0,0
40.7459,-73.9556,19,0,0,0
40.6447,-73.7827,7,0,0,0
40.6865,-73.9165,10,0,0,0
40.7638,-73.9712,16,0,0,0
40.6878,-74.1816,7,0,1,1
40.7173,-74.0091,13,0,0,0
40.7379,-73.9922,18,0,0,0
40.7317,-74.0033,19,0,0,0
40.7738,-73.8717,23,0,0,0
40.7675,-73.9613,19,0,0,0
40.7557,-73.992,20,1,0,0
40.7413,-74.0062,21,0,0,0
40.6931,-73.969,20,0,0,0
40.757,-73.9972,14,0,0,0
40.7365,-73.9973,17,0,0,0
40.7143,-73.9464,22,1,0,0
40.7356,-73.9967,22,1,0,0
40.7748,-73.9807,6,0,0,0
40.7305,-73.9893,15,1,0,0
40.8857,-73.91,18,0,0,0
40.765,-73.9826,15,0,0,0
40.7249,-74.035,6,0,0,0
40.7409,-73.9857,19,0,0,0
40.779,-73.9741,16,1,0,0
40.7705,-73.7933,21,0,0,0
40.7755,-73.9562,21,0,0,0
40.7695,-73.9873,10,1,0,0
40.6871,-73.9959,17,0,0,0
40.6888,-73.9649,14,1,0,0
40.7944,-73.9664,6,0,0,0
40.7852,-73.9752,12,1,0,0
40.7641,-73.9611,4,0,0,0
40.8006,-73.97,13,1,0,0
40.8057,-73.9405,19,1,0,0
40.6446,-73.7832,19,0,0,0
40.742,-73.9901,14,1,0,0
40.7539,-73.9645,11,1,0,0
40.7312,-73.9994,15,0,0,0
40.6906,-73.9582,23,0,0,0
40.7179,-74.003,21,1,0,0
40.7609,-73.9674,16,0,0,0
40.7636,-73.9637,8,1,0,0
40.7179,-73.9904,14,1,0,0
40.7171,-74.0045,17,0,0,0
40.697,-73.9746,20,0,0,0
40.7621,-73.9823,21,0,0,0
40.7406,-74.0077,23,0,0,0
40.7473,-74.0031,5,0,0,0
40.7651,-73.9668,18,0,0,0
40.7639,-73.9741,17,1,0,0
40.7188,-73.9633,20,0,0,0
40.777,-73.9594,7,0,0,0
40.7346,-73.9923,15,0,0,0
40.7147,-73.9569,6,0,0,0
40.781,-73.9799,18,1,0,0
40.7521,-73.9817,18,0,0,0
40.727,-73.9889,23,0,0,0
40.7623,-73.982,15,0,0,0
40.646,-73.7768,6,0,0,0
40.777,-73.9882,9,0,0,0
40.67,-73.9881,18,0,0,0
40.6414,-73.9467,17,0,0,0
40.7419,-74.0035,20,1,0,0
40.6942,-73.949,18,0,0,0
40.7686,-73.9848,8,0,0,0
40.7543,-73.9958,14,1,0,0
40.7524,-73.9742,22,0,0,0
40.7635,-73.9811,12,0,0,0
40.7284,-73.9927,15,0,0,0
40.672,-73.9773,13,0,0,0
40.7022,-73.943,8,1,0,0
40.7754,-73.9841,21,0,0,0
40.7578,-73.9872,21,0,0,0
40.7497,-73.9855,10,0,0,0
40.7197,-73.9608,17,0,0,0
40.7185,-73.983,22,0,0,0
40.7996,-73.9607,14,1,0,0
40.7192,-74.004,18,0,0,0
40.7236,-74.0062,17,0,0,0
40.7051,-73.9332,13,1,0,0
40.7416,-74.0049,23,1,0,0
40.7533,-73.9807,7,0,0,0
40.7406,-74.002,21,0,0,0
40.7346,-73.9925,8,1,0,0
40.7191,-73.9643,20,1,0,0
40.7619,-73.9776,14,1,0,0
40.7547,-73.9953,18,1,0,0
40.7641,-73.9771,17,1,0,0
40.7321,-74.0007,14,0,0,0
40.6814,-73.9736,18,0,0,0
40.7647,-73.9941,12,0,0,0
40.7399,-73.9799,8,0,0,0
40.7197,-73.9995,4,1,0,0
40.7627,-73.9741,12,0,0,0
40.7766,-73.9764,17,0,0,0
40.7632,-73.9846,20,0,0,0
40.7708,-73.9569,7,0,0,0
40.6811,-73.9309,23,0,0,0
40.7588,-73.9739,19,0,0,0
40.7477,-73.945,14,0,0,0
40.718,-74.0049,18,0,0,0
40.8473,-73.9382,21,0,0,0
40.7327,-74.0023,19,0,0,0
40.7376,-74.0034,20,0,0,0
40.7298,-74.0046,10,1,0,0
40.7027,-73.9907,13,0,0,0
40.7397,-73.9868,10,0,0,0
40.6799,-73.9781,21,1,0,0
40.7398,-73.984,22,1,0,0
40.7333,-73.9872,22,0,0,0
40.7164,-73.9961,0,0,0,0
40.7811,-73.9495,12,0,0,0
40.6896,-73.9532,11,0,0,0
40.7316,-74.0057,19,0,0,0
40.7144,-74.0154,21,0,0,0
40.6811,-73.9752,22,0,0,0
40.7544,-73.9739,14,0,0,0
40.7546,-73.9687,19,0,0,0
40.7339,-73.9884,16,0,0,0
40.7608,-73.9747,21,0,0,0
40.7385,-73.9855,20,1,0,0
40.7695,-73.9825,12,1,0,0
40.7247,-73.9405,8,0,0,0
40.7328,-74.0044,13,0,0,0
40.7463,-73.9861,14,0,0,0
40.7153,-74.0077,21,1,0,0
40.7469,-73.9857,0,1,0,0
40.8183,-73.9371,22,0,0,0
40.7238,-73.8063,5,1,0,0
40.7741,-73.8722,16,1,0,0
40.7721,-73.9622,11,0,0,0
40.7054,-74.0105,16,0,0,0
40.7068,-74.0041,14,1,0,0
40.7535,-73.9779,21,1,0,0
40.7454,-74.0064,19,1,0,0
40.7568,-73.9985,20,1,0,0
40.703,-74.0147,15,0,0,0
40.7741,-73.8724,10,0,0,0
40.7474,-73.9936,10,1,0,0
40.7487,-73.9899,2,0,0,0
40.776,-73.9615,11,0,0,0
40.7592,-73.9868,8,0,0,0
40.7728,-73.9598,9,0,0,0
40.7041,-73.9275,3,0,0,0
40.765,-73.9804,15,0,0,0
40.6785,-73.9516,0,1,0,0
40.711,-74.009,16,0,0,0
40.7437,-73.988,13,0,0,0
40.7251,-74.0077,21,0,0,0
40.7475,-73.9723,17,0,0,0
40.7073,-74.0046,15,0,0,0
40.8564,-73.9372,23,1,0,0
40.697,-73.955,11,0,0,0
40.7494,-73.9768,20,1,0,0
40.791,-73.9688,14,0,0,0
40.7185,-74.008,10,1,0,0
40.7158,-73.9401,8,0,0,0
40.7074,-73.9528,12,1,0,0
40.7164,-74.0112,16,1,0,0
40.7586,-73.9754,19,0,0,0
40.7458,-73.9808,21,0,0,0
40.707,-74.0081,14,0,0,0
40.7404,-74.0058,3,0,0,0
40.7673,-73.9708,15,0,0,0
40.6719,-74.0104,18,1,0,0
40.7769,-73.9615,16,0,0,0
40.7351,-73.9985,22,1,0,0
40.743,-74.0006,18,1,0,0
40.7559,-73.975,17,0,0,0
40.7269,-73.9073,18,0,0,0
40.7739,-73.8715,20,1,0,0
40.6894,-73.9552,19,0,0,0
40.7074,-74.0041,20,1,0,0
40.7178,-73.9826,15,0,0,0
40.7407,-74.0007,19,0,0,0
40.7457,-74.0056,17,0,0,0
40.7358,-73.7087,5,0,0,0
40.7547,-73.9687,0,0,0,0
40.7496,-73.9875,10,0,0,0
40.6449,-73.7822,16,0,0,0
40.7521,-73.9856,14,1,0,0
40.7518,-73.9922,12,0,0,0
40.7594,-73.9725,17,0,0,0
40.757,-73.9784,19,0,0,0
40.7439,-73.9915,17,0,0,0
40.7552,-74.0312,22,1,0,0
40.7647,-73.9881,12,0,0,0
40.7429,-73.9809,8,0,0,0
40.7707,-73.8656,18,1,0,0
40.7682,-73.9824,22,0,0,0
40.7643,-73.9667,10,0,0,0
40.7473,-74.0008,14,0,0,0
40.7061,-74.013,20,0,0,0
40.799,-73.9334,15,0,0,0
40.7822,-73.9761,21,0,0,0
40.7208,-73.9996,7,0,0,0
40.7612,-73.9667,9,0,0,0
40.7735,-73.9643,21,0,0,0
40.7548,-73.9897,16,0,0,0
40.7049,-74.0099,16,0,0,0
40.7729,-73.8861,18,1,0,0
40.7245,-73.9958,1,0,0,0
40.695,-73.9977,20,0,0,0
40.73,-74.0047,0,0,0,0
40.6869,-73.9989,1,1,0,0
40.6097,-73.9513,11,1,0,0
40.7644,-73.9987,22,0,0,0
40.7376,-74.0094,20,0,0,0
40.7426,-74.0043,15,0,0,0
40.7334,-73.9586,13,0,0,0
40.7169,-74.0064,10,0,0,0
40.7383,-73.999,10,0,0,0
40.7406,-73.9916,21,0,0,0
40.6878,-74.182,11,0,1,1
40.7693,-73.9533,14,0,0,0
40.7946,-74.0042,4,1,0,0
40.724,-73.996,18,1,0,0
40.7178,-73.9952,22,1,0,0
40.7245,-73.9532,20,0,0,0
40.7577,-73.9756,21,0,0,0
40.7139,-73.9923,20,0,0,0
40.7268,-73.9872,12,0,0,0
40.6753,-73.989,13,0,0,0
40.771,-73.9568,23,0,0,0
40.7584,-73.9768,15,0,0,0
40.7665,-73.9883,11,0,0,0
40.7611,-73.9871,21,1,0,0
40.7617,-73.9999,0,1,0,0
40.6754,-73.9519,8,0,0,0
40.7248,-73.9824,20,0,0,0
40.7191,-73.9643,22,1,0,0
40.7774,-73.9484,7,0,0,0
40.7641,-73.979,6,0,0,0
40.7641,-73.9543,15,0,0,0
40.7241,-73.9843,8,0,0,0
40.6801,-73.9949,10,0,0,0
40.782,-73.9779,16,1,0,0
40.7741,-73.8722,13,0,0,0
40.745,-73.9857,20,0,0,0
40.6909,-73.9854,16,0,0,0
40.7207,-73.9782,18,1,0,0
40.6745,-73.7488,13,0,0,0
40.7633,-73.9966,15,1,0,0
40.7442,-74.0066,18,0,0,0
40.7593,-73.9943,15,0,0,0
40.7202,-74.0062,4,0,0,0
40.7372,-73.9905,17,0,0,0
40.6715,-73.9711,18,0,0,0
40.7434,-73.9912,22,0,0,0
40.6904,-73.9781,17,0,0,0
40.7731,-73.8856,18,0,0,0
40.7645,-73.9728,16,0,0,0
40.7786,-73.9834,16,0,0,0
40.7167,-74.0143,15,1,0,0
40.7381,-74.0056,21,0,0,0
40.766,-73.9783,18,1,0,0
40.7261,-73.992,22,0,0,0
40.7368,-73.9801,17,0,0,0
40.7522,-73.9822,11,1,0,0
40.688,-74.1808,4,0,1,1
40.7472,-73.9916,17,1,0,0
40.7261,-73.9919,23,0,0,0
40.6774,-73.9861,7,0,0,0
40.6448,-73.7821,10,0,0,0
40.7008,-73.9901,10,0,0,0
40.7633,-73.9713,6,0,0,0
40.7218,-74.002,16,0,0,0
40.6739,-73.9791,16,0,0,0
40.802,-73.9674,22,1,0,0
40.7618,-73.9902,13,1,0,0
40.7569,-73.9983,18,0,0,0
40.759,-73.9729,15,0,0,0
40.6717,-73.962,1,1,0,0
40.7734,-73.9451,15,0,0,0
40.785,-73.9789,16,0,0,0
40.7646,-73.9707,14,0,0,0
40.6544,-73.9466,10,1,0,0
40.7562,-73.9832,17,0,0,0
40.7475,-73.9726,22,0,0,0
40.7552,-73.9712,19,0,0,0
40.7685,-73.989,6,0,0,0
40.7153,-73.9898,17,0,0,0
40.7547,-73.8538,12,0,0,0
40.7738,-73.8712,16,0,0,0
40.7628,-73.9655,21,0,0,0
40.7611,-73.9993,12,0,0,0
40.7193,-73.9999,19,1,0,0
40.7216,-74.0022,13,0,0,0
40.7649,-73.9805,15,0,0,0
40.7716,-73.9508,12,1,0,0
40.7647,-73.9788,22,0,0,0
40.7107,-74.0092,18,0,0,0
40.7399,-74.0027,23,0,0,0
40.8249,-73.9525,19,0,0,0
40.7564,-73.9882,11,0,0,0
40.7139,-74.015,17,0,0,0
40.7095,-74.0151,10,0,0,0
40.7332,-73.9812,12,0,0,0
40.7913,-73.9776,7,0,0,0
40.7385,-73.994,23,0,0,0
40.7753,-73.9904,16,1,0,0
40.7731,-73.8856,19,0,0,0
40.7646,-73.9763,14,0,0,0
40.7269,-74.0032,17,0,0,0
40.7305,-73.9926,13,1,0,0
40.7048,-74.012,21,0,0,0
40.7323,-73.98,6,0,0,0
40.761,-73.9831,20,0,0,0
40.7351,-73.8661,16,1,0,0
40.729,-74.0053,16,0,0,0
40.7198,-73.963,11,0,0,0
40.7649,-73.9473,4,0,0,0
40.7517,-74.0062,13,0,0,0
40.7732,-73.8855,21,0,0,0
40.7398,-73.9795,7,1,0,0
40.7472,-73.9896,13,0,0,0
40.7202,-73.955,19,1,0,0
40.7743,-73.963,13,0,0,0
40.7385,-73.9996,21,0,0,0
40.7539,-73.9889,17,0,0,0
40.7585,-73.9894,10,0,0,0
40.7778,-73.958,5,0,0,0
40.7614,-73.962,16,0,0,0
40.7413,-73.9929,21,0,0,0
40.7431,-74.0005,15,0,0,0
40.7448,-73.9913,18,0,0,0
40.7838,-73.9503,3,0,0,0
40.7735,-73.9494,9,0,0,0
40.7842,-73.9739,8,0,0,0
40.7738,-73.8718,8,0,0,0
40.7654,-73.9829,7,0,0,0
40.7228,-73.999,15,1,0,0
40.7249,-73.9555,21,0,0,0
40.7605,-74.0028,16,0,0,0
40.6449,-73.7822,22,0,0,0
40.7699,-73.9689,16,0,0,0
40.7353,-74.0069,17,1,0,0
40.7471,-73.9835,13,0,0,0
40.7075,-73.9293,22,0,0,0
40.7653,-73.9822,13,0,0,0
40.7688,-73.9643,9,0,0,0
40.6771,-73.9574,21,0,0,0
40.7731,-73.8855,18,0,0,0
40.7381,-73.9879,22,0,0,0
40.7599,-73.9731,17,0,0,0
40.758,-73.9729,18,0,0,0
40.6944,-73.9576,13,0,0,0
40.6812,-73.9296,19,0,0,0
40.8194,-73.9371,14,1,0,0
40.7118,-73.9924,17,0,0,0
40.7191,-73.9915,3,1,0,0
40.7032,-74.01,18,0,0,0
40.7618,-73.9851,8,1,0,0
40.7472,-73.9721,11,0,0,0
40.7287,-73.9939,6,0,0,0
40.7734,-73.9823,21,1,0,0
40.7487,-74.0082,16,0,0,0
40.7276,-73.949,0,1,0,0
40.724,-73.9962,18,0,0,0
40.7739,-73.8725,9,0,0,0
40.7397,-74.0063,3,1,0,0
40.7214,-74.0089,10,0,0,0
40.7637,-73.9745,10,1,0,0
40.7409,-74.0075,1,1,0,0
40.7416,-74.0013,0,0,0,0
40.7655,-73.9526,9,0,0,0
40.764,-73.9737,15,0,0,0
40.7109,-74.0059,15,0,0,0
40.7191,-73.9895,11,1,0,0
40.7926,-73.9709,16,0,0,0
40.7174,-74.009,16,0,0,0
40.7633,-73.9748,14,0,0,0
40.6936,-73.9825,13,1,0,0
40.7652,-73.9763,11,1,0,0
40.7441,-74.0053,18,0,0,0
40.7729,-73.8856,12,0,0,0
40.7359,-73.9912,12,1,0,0
40.7571,-73.9825,15,1,0,0
40.7673,-73.9257,15,0,0,0
40.8164,-73.9393,1,1,0,0
40.7385,-73.9855,21,0,0,0
40.7641,-73.9788,6,0,0,0
40.7473,-74.003,11,0,0,0
40.6465,-73.7902,18,0,0,0
40.7477,-73.9867,18,1,0,0
40.7147,-73.964,0,1,0,0
40.725,-73.9843,1,0,0,0
40.7606,-73.9736,18,0,0,0
40.737,-73.8978,5,0,0,0
40.7446,-74.0008,19,0,0,0
40.7132,-73.8158,8,0,0,0
40.7301,-73.9979,20,0,0,0
40.7156,-74.0059,16,0,0,0
40.7224,-73.9864,2,1,0,0
40.7246,-73.9914,17,1,0,0
40.7542,-73.9984,8,1,0,0
40.7415,-74.0012,15,0,0,0
40.7432,-73.9913,8,0,0,0
40.6449,-73.7823,12,0,0,0
40.7204,-73.9873,21,0,0,0
40.8886,-73.9106,23,0,0,0
40.8424,-73.915,9,0,0,0
40.7211,-73.9556,8,1,0,0
40.6343,-74.0365,20,1,0,0
40.7055,-73.9471,16,1,0,0
40.7152,-74.0071,18,1,0,0
40.6857,-73.9772,19,0,0,0
40.7237,-74.0035,16,1,0,0
40.7739,-73.8717,13,0,0,0
40.7662,-73.9833,19,1,0,0
40.6979,-73.9333,11,1,0,0
40.7093,-74.0139,22,0,0,0
40.7709,-73.9553,5,0,0,0
40.7277,-74.0013,18,0,0,0
40.8123,-73.9363,8,1,0,0
40.7573,-73.984,9,0,0,0
40.6961,-73.9429,18,0,0,0
40.6888,-73.968,11,1,0,0
40.7217,-73.9935,8,0,0,0
40.754,-73.9861,14,0,0,0
40.7397,-74.0021,19,0,0,0
40.7589,-73.9703,18,0,0,0
40.7122,-73.9963,19,0,0,0
40.7505,-73.9741,17,0,0,0
40.7703,-73.9578,6,0,0,0
40.7373,-73.9893,9,1,0,0
40.7558,-73.9905,21,0,0,0
40.6878,-74.1818,21,0,1,1
40.7732,-73.8855,16,0,0,0
40.6519,-73.976,5,1,0,0
40.7168,-73.9979,16,1,0,0
40.7178,-73.9576,23,0,0,0
40.7212,-73.9561,17,0,0,0
40.7081,-74.0099,17,1,0,0
40.7597,-73.9918,19,0,0,0
40.7512,-73.9753,16,0,0,0
40.6893,-73.991,13,1,0,0
40.7423,-73.9989,15,0,0,0
40.7456,-73.9887,12,0,0,0
40.8116,-73.9409,21,1,0,0
40.7619,-73.9792,23,0,0,0
40.7638,-73.967,13,0,0,0
40.7299,-73.9837,20,0,0,0
40.6905,-73.9059,21,0,0,0
40.7589,-73.9726,17,0,0,0
40.7686,-73.962,11,0,0,0
40.7542,-73.9736,15,0,0,0
40.714,-74.0069,7,0,0,0
40.7297,-74.0022,15,0,0,0
40.7427,-73.9944,19,1,0,0
40.8811,-73.8785,9,0,0,0
40.7554,-73.9796,17,0,0,0
40.7171,-74.0107,18,0,0,0
40.7626,-74.0001,22,0,0,0
40.734,-73.9812,23,0,0,0
40.7664,-73.9781,18,1,0,0
40.7506,-74.0033,0,1,0,0
40.6951,-74.1787,20,0,1,1
40.7712,-73.866,20,0,0,0
40.7784,-73.9552,10,0,0,0
40.7343,-73.978,12,1,0,0
40.762,-73.9716,18,0,0,0
40.7663,-73.9696,18,0,0,0
40.6607,-73.9906,22,1,0,0
40.7081,-74.001,18,1,0,0
40.7292,-73.9936,0,1,0,0
40.7569,-73.9675,11,0,0,0
40.7292,-73.9872,21,0,0,0
40.7364,-74.0015,21,0,0,0
40.7325,-74.0076,17,0,0,0
40.7517,-73.9852,1,1,0,0
40.726,-73.9966,22,0,0,0
40.7382,-73.9911,20,0,0,0
40.7437,-73.9715,14,0,0,0
40.7567,-73.9669,7,0,0,0
40.7644,-73.9616,18,0,0,0
40.7643,-73.9772,12,0,0,0
40.762,-73.9785,14,0,0,0
40.7706,-73.9918,21,1,0,0
40.7208,-74.0009,20,0,0,0
40.7028,-73.9908,16,0,0,0
40.741,-74.0017,13,0,0,0
40.7282,-73.9849,7,0,0,0
40.7215,-74.002,17,0,0,0
40.7723,-73.9498,16,0,0,0
40.6799,-73.9648,22,1,0,0
40.7506,-73.9875,17,0,0,0
40.7441,-73.7012,5,0,0,0
40.7203,-73.9981,17,1,0,0
40.7692,-73.9692,16,1,0,0
40.731,-73.9916,13,0,0,0
40.745,-74.0025,7,0,0,0
40.6448,-73.7819,6,0,0,0
40.8897,-73.8984,11,0,0,0
40.7113,-74.0057,20,1,0,0
40.7533,-73.9734,14,0,0,0
40.7811,-73.9556,6,0,0,0
40.6827,-73.963,8,0,0,0
40.6778,-73.9728,20,0,0,0
40.7113,-73.9606,15,0,0,0
40.7421,-73.9949,20,0,0,0
40.7646,-73.9728,11,1,0,0
40.7172,-74.0159,20,0,0,0
40.7863,-73.9762,1,0,0,0
40.718,-73.9575,23,0,0,0
40.761,-73.9989,14,0,0,0
40.734,-73.9909,21,0,0,0
40.758,-73.9861,18,0,0,0
40.8322,-73.9426,22,0,0,0
40.7594,-73.976,16,0,0,0
40.7037,-73.9866,18,0,0,0
40.7664,-73.9684,14,0,0,0
40.7266,-73.9995,11,0,0,0
40.7429,-73.9925,16,1,0,0
40.7525,-73.9934,6,0,0,0
40.7566,-73.994,12,1,0,0
40.7968,-73.97,6,0,0,0
40.7604,-73.9732,21,0,0,0
40.7385,-73.9834,22,1,0,0
40.6072,-73.959,8,0,0,0
40.7296,-74.0046,13,0,0,0
40.7537,-73.9806,17,0,0,0
40.6909,-74.1776,13,0,1,1
40.7659,-73.977,1,1,0,0
40.7522,-73.9932,8,0,0,0
40.7302,-73.9822,12,0,0,0
40.7597,-73.9788,16,0,0,0
40.7412,-73.9848,18,0,0,0
40.7294,-73.98,8,1,0,0
40.7767,-73.9183,21,1,0,0
40.7879,-73.9767,16,0,0,0
40.7484,-74.0039,12,0,0,0
40.7212,-74.0005,15,0,0,0
40.7796,-73.9573,14,1,0,0
40.7566,-73.9821,9,0,0,0
40.7499,-73.967,17,0,0,0
40.7321,-73.9879,8,0,0,0
40.7461,-73.9842,19,0,0,0
40.7457,-73.9934,21,0,0,0
40.7768,-73.949,8,0,0,0
40.6448,-73.7824,12,0,0,0
40.7349,-73.9797,14,0,0,0
40.7901,-73.977,21,0,0,0
40.7242,-73.9939,22,0,0,0
40.7559,-73.9791,14,0,0,0
40.7266,-74.0351,17,0,0,0
40.7427,-73.9921,9,0,0,0
40.7541,-73.9921,15,0,0,0
40.7591,-73.9824,20,0,0,0
40.7341,-73.9891,14,0,0,0
40.761,-73.9719,17,0,0,0
40.6843,-73.9866,21,0,0,0
40.7742,-73.9637,12,0,0,0
40.7642,-73.9557,18,1,0,0
40.7426,-73.9825,15,0,0,0
40.8047,-73.9378,22,0,0,0
40.7481,-73.9935,12,0,0,0
40.706,-73.9305,1,1,0,0
40.7534,-73.9789,13,0,0,0
40.7718,-73.9562,6,0,0,0
40.7482,-73.9394,16,0,0,0
40.7574,-73.984,17,0,0,0
40.7529,-73.9812,23,0,0,0
40.7722,-73.9823,13,0,0,0
40.745,-73.9544,8,0,0,0
40.7327,-74.0003,7,0,0,0
40.7332,-73.9913,12,0,0,0
40.6906,-73.9956,22,0,0,0
40.7887,-73.9754,17,0,0,0
40.7744,-73.9569,18,0,0,0
40.7447,-73.983,10,0,0,0
40.7406,-74.0057,11,0,0,0
40.7262,-73.9933,6,0,0,0
40.7711,-73.8662,13,0,0,0
40.7054,-74.0077,5,0,0,0
40.7075,-74.0119,15,0,0,0
40.7607,-73.9198,15,0,0,0
40.7765,-73.9525,15,1,0,0
40.7603,-73.9885,20,0,0,0
40.7276,-74.003,18,0,0,0
40.6834,-73.9755,21,1,0,0
40.7491,-73.9915,11,0,0,0
40.7368,-74.0038,20,1,0,0
40.7378,-73.9806,17,1,0,0
40.7448,-73.9889,18,0,0,0
40.722,-74.0008,9,0,0,0
40.7352,-73.9958,9,0,0,0
40.9133,-73.8497,13,0,0,0
40.7654,-73.9818,10,0,0,0
40.7458,-74.0057,23,1,0,0
40.7582,-73.9774,18,0,0,0
40.6885,-73.9505,15,0,0,0
40.7553,-73.995,16,0,0,0
40.7675,-73.8666,14,0,0,0
40.7347,-73.9966,7,1,0,0
40.6951,-73.9634,13,0,0,0
40.7411,-73.9789,21,0,0,0
40.7405,-74.0057,23,1,0,0
40.6758,-73.9443,16,0,0,0
40.6173,-73.7292,15,0,2,5
40.7506,-73.9985,0,1,0,0
40.757,-73.9719,3,0,0,0
40.6807,-73.958,12,0,0,0
40.7388,-74.0091,12,1,0,0
40.7419,-73.9748,18,0,0,0
40.7247,-73.9918,21,0,0,0
40.7017,-73.9896,23,0,0,0
40.6772,-73.9594,9,1,0,0
40.7283,-73.9833,5,0,0,0
40.7444,-73.944,16,1,0,0
40.7686,-73.9875,17,0,0,0
40.7524,-73.9934,16,0,0,0
40.7542,-73.9711,18,0,0,0
40.7444,-73.9813,22,0,0,0
40.7206,-73.9568,15,0,0,0
40.6941,-73.9946,10,0,0,0
40.7119,-74.0435,23,0,0,0
40.7223,-73.955,23,1,0,0
40.7489,-73.9885,23,1,0,0
40.7091,-74.0171,5,0,0,0
40.7098,-73.9668,10,0,0,0
40.7222,-74.0037,17,0,0,0
40.7813,-73.9593,19,1,0,0
40.7834,-73.9491,19,0,0,0
40.7052,-74.0076,15,1,0,0
40.7636,-73.9719,17,0,0,0
40.7595,-73.9854,20,0,0,0
40.7305,-73.9927,8,0,0,0
40.7031,-73.9906,21,1,0,0
40.7231,-73.9968,15,1,0,0
40.7638,-73.976,20,0,0,0
40.7719,-73.9617,18,0,0,0
40.7405,-73.9892,5,0,0,0
40.7005,-73.9231,2,1,0,0
40.804,-73.9544,18,1,0,0
40.6992,-73.7195,22,1,0,0
40.776,-73.9451,4,0,0,0
40.7446,-73.9914,18,0,0,0
40.756,-73.9703,11,0,0,0
40.6835,-73.9739,21,0,0,0
40.7202,-74.0087,20,0,0,0
40.7724,-73.9822,20,0,0,0
40.727,-73.9783,4,0,0,0
40.7407,-74.0045,19,0,0,0
40.7498,-73.9782,9,0,0,0
40.7731,-73.9803,10,0,0,0
40.7046,-74.0098,18,0,0,0
40.7377,-73.9916,1,1,0,0
40.7132,-73.9404,0,1,0,0
40.645,-73.782,13,1,0,0
40.7584,-73.971,14,0,0,0
40.7541,-73.9883,18,0,0,0
40.6447,-73.782,21,0,0,0
40.7074,-74.0072,9,1,0,0
40.7249,-73.9991,22,0,0,0
40.7587,-73.986,15,1,0,0
40.7592,-74.0232,23,0,0,0
40.6737,-73.9636,8,1,0,0
40.7628,-73.9757,21,0,0,0
40.768,-73.9679,16,0,0,0
40.7525,-73.9825,15,0,0,0
40.7493,-73.9944,17,0,0,0
40.7209,-73.9937,17,0,0,0
40.7195,-73.9878,1,1,0,0
40.6416,-73.7877,15,1,0,0
40.7181,-74.0072,13,0,0,0
40.6466,-73.7899,17,0,0,0
40.7427,-73.9852,6,0,0,0
40.681,-73.9752,20,1,0,0
40.7533,-73.981,19,0,0,0
40.8246,-73.9419,16,0,0,0
40.728,-73.9946,10,0,0,0
40.7324,-74.0076,8,0,0,0
40.7446,-73.9945,8,0,0,0
40.7419,-73.9852,16,0,0,0
40.6837,-73.9402,20,0,0,0
40.7518,-73.9776,14,0,0,0
40.8976,-74.0288,19,0,-1,-1
40.7111,-74.0063,19,1,0,0
40.7487,-73.9904,20,1,0,0
40.7634,-73.9795,23,0,0,0
40.7318,-73.9895,1,1,0,0
40.7158,-73.9933,1,1,0,0
40.7842,-73.9548,16,0,0,0
40.7372,-73.9858,13,1,0,0
40.7079,-74.0061,20,1,0,0
40.6435,-73.9455,9,1,0,0
40.7497,-73.9834,17,0,0,0
40.7528,-73.9699,20,1,0,0
40.7497,-73.9921,20,1,0,0
40.7618,-73.9664,18,0,0,0
40.6918,-73.9844,15,0,0,0
40.7632,-73.9102,19,0,0,0
40.7386,-73.9917,23,1,0,0
40.73,-73.9989,22,1,0,0
40.7617,-73.9749,15,1,0,0
40.7505,-73.9737,15,0,0,0
40.7205,-73.9872,21,0,0,0
40.7297,-73.9898,2,1,0,0
40.7524,-73.9675,0,1,0,0
40.7512,-73.9784,9,0,0,0
40.7828,-73.9492,7,0,0,0
40.743,-73.9874,15,0,0,0
40.8036,-73.9654,19,0,0,0
40.7228,-74.0104,22,1,0,0
40.7248,-73.9985,22,0,0,0
40.7749,-73.9653,18,1,0,0
40.7616,-73.9829,19,0,0,0
40.7774,-73.9626,13,1,0,0
40.7304,-73.9521,14,1,0,0
40.7593,-73.979,20,0,0,0
40.7524,-73.9874,12,0,0,0
40.7392,-73.9817,15,1,0,0
40.7446,-73.9755,17,1,0,0
40.7157,-73.9896,10,0,0,0
40.7407,-74.0089,3,0,0,0
40.7564,-73.9703,14,0,0,0
40.7631,-73.9788,18,0,0,0
